# algorithm=org.fhcrc.cpas.tools.FeatureStrategyPeakClusters
# date=Tue Mar 14 10:12:41 PST 2006
# filter= --scanFirst=5000 --scanLast=10000
# java.vendor=Sun Microsystems Inc.
# java.version=1.5.0_06
# origSourceFile=ms1features_3.tsv
# revision=3841
# user.name=dhmay
scan	time	mz	accurateMZ	mass	intensity	charge	chargeStates	kl	background	median	peaks	scanFirst	scanLast	scanCount	totalIntensity	description
6048	2126.88	520.7694	false	519.76215	2401.8286	1	1	0.30188286	0.0	0.0	2	6031	6072	8	25315.844	
8870	3127.7	521.5366	false	1561.5881	1245.157	3	1	0.9961582	0.0	0.0	3	8853	8888	7	10284.127	
6358	2237.56	521.8172	true	1041.6199	41191.07	2	1	0.25611076	0.0	0.0	3	6318	6388	13	554800.9	
6609	2325.12	521.92883	true	1562.7646	8199.09	3	1	0.6484928	0.0	0.0	3	6597	6621	5	52977.22	
8783	3096.89	522.1291	false	521.1218	1172.1067	1	1	0.30712745	0.0	0.0	2	8772	8812	8	12614.673	
7149	2513.84	522.2278	false	1042.441	4244.262	2	1	0.7142882	0.0	0.0	3	7125	7161	7	47344.465	
5204	1833.06	522.7778	false	521.7705	14787.557	1	1	0.99444544	0.0	0.0	2	5177	5240	12	230469.02	
6342	2231.41	524.27325	true	1046.532	61673.258	2	1	0.26353058	0.0	0.0	3	6300	6376	14	953156.94	
5199	1831.12	524.27454	false	523.2673	10066.344	1	1	0.3991394	0.0	0.0	2	5188	5216	6	74683.47	
9059	3195.62	524.3567	false	2093.3977	649.08844	4	1	0.9204609	0.0	0.0	3	9047	9071	5	5348.5127	
5106	1798.94	524.78766	true	1047.5608	21696.861	2	1	0.59196293	0.0	0.0	4	5076	5135	11	272957.47	
6945	2442.28	525.30554	false	524.2983	2627.531	1	1	0.46530223	0.0	0.0	2	6927	6951	5	18491.861	
5345	1881.4	525.93964	true	1574.7971	20413.707	3	1	0.72128713	0.0	0.0	3	5327	5372	9	260074.19	
7859	2765.19	526.7245	false	525.7172	1517.9575	1	1	0.57025594	0.0	166.395	2	7847	7882	7	20593.662	
5813	2045.42	526.9468	false	1051.879	10777.536	2	1	0.7922162	0.0	0.0	3	5790	5831	8	125849.29	
8059	2837.87	527.22644	true	526.2192	16039.863	1	1	0.39180484	0.0	0.0	2	8009	8105	18	353689.25	
5796	2039.32	527.2778	false	526.2705	9424.172	1	1	0.5361167	0.0	0.0	2	5785	5813	6	71600.96	
6440	2266.04	527.7115	false	526.7042	4184.363	1	1	0.40838227	0.0	176.22685	2	6423	6446	5	27948.977	
6521	2294.41	527.97095	true	1580.8911	15081.864	3	1	0.7133345	0.0	0.0	3	6497	6544	9	175426.03	
9792	3454.66	528.49854	false	1054.9825	493.29935	2	1	0.9946971	0.0	0.0	2	9780	9810	6	3847.0068	
9606	3389.49	529.1111	false	2112.4153	718.9536	4	1	0.9782929	0.0	0.0	3	9588	9612	5	4328.1304	
7243	2546.61	529.26166	true	1056.5088	38666.105	2	1	0.2592975	0.0	0.0	3	7207	7290	15	724589.5	
6687	2351.84	529.59	false	1585.7483	2844.4734	3	1	0.7532347	0.0	0.0	3	6669	6693	5	25019.115	
6054	2128.99	529.6248	true	1585.8527	11661.388	3	1	0.6956599	0.0	0.0	3	6025	6072	9	124885.45	
5973	2100.62	529.947	false	528.93976	3406.7095	1	1	0.47820398	0.0	0.0	2	5949	5984	7	32862.14	
8386	2954.76	530.0032	true	528.9959	1048.2045	1	1	0.5279375	0.0	0.0	2	8368	8392	5	6008.7163	
6927	2436.22	530.60803	true	1588.8022	56144.477	3	1	0.8428047	0.0	0.0	3	6898	6957	11	558779.0	
9882	3487.42	531.7862	false	1061.5579	852.75323	2	1	0.989449	0.0	0.0	2	9866	9888	5	5081.2803	
9157	3230.19	531.8759	false	530.86865	590.7117	1	1	0.40976867	0.0	0.0	2	9140	9163	5	4311.235	
5355	1885.45	532.7913	true	1063.5681	176410.38	2	1	0.3333881	0.0	0.0	3	5321	5383	12	2176096.5	
5199	1831.12	533.3017	true	532.29443	27148.086	1	1	0.41070598	0.0	0.0	2	5159	5234	14	415362.53	
6805	2393.02	533.6264	false	1597.8574	39600.984	3	1	0.8802777	0.0	0.0	5	6775	6829	10	430023.78	
5327	1875.26	533.9409	true	1598.801	62426.285	3	1	0.18640858	0.0	0.0	4	5292	5350	11	783167.2	
5177	1823.26	533.9854	false	532.97815	2245.4062	1	1	0.4887961	0.0	0.0	2	5171	5194	5	17592.717	
6037	2122.85	534.3495	true	533.3422	36042.35	1	1	0.42419508	0.0	0.0	2	5996	6072	14	642220.75	
5542	1949.72	534.6274	true	1600.8604	36480.94	3	1	0.18510538	0.0	0.0	4	5512	5582	13	420614.78	
7726	2717.4	534.63477	true	1600.8826	34293.37	3	1	0.14440264	0.0	0.0	4	7696	7762	12	425633.72	
6951	2444.17	534.6389	false	1600.895	3913.681	3	1	0.7431015	0.0	51.61541	3	6933	6957	5	33418.156	
7090	2493.51	535.29004	true	1602.8484	98770.375	3	1	0.17490506	0.0	53.34317	4	7061	7125	12	1434490.8	
5477	1927.45	537.7852	true	1073.5559	37993.234	2	1	0.3191523	0.0	191.68681	3	5454	5500	9	433356.72	
6249	2198.65	539.2958	true	1076.577	68395.336	2	1	0.2910214	0.0	0.0	3	6214	6279	12	781586.2	
8888	3133.94	539.6389	false	1615.895	7245.96	3	1	0.69984233	0.0	0.0	3	8853	8912	11	89693.41	
5389	1897.55	539.79913	true	1077.5837	205210.12	2	1	0.33256328	0.0	20.73372	3	5350	5431	15	2992969.5	
6980	2454.28	540.4483	false	539.44104	3363.937	1	1	0.9084074	0.0	61.35831	3	6968	6998	6	38858.758	
5825	2049.39	540.6391	true	1618.8955	148815.4	3	1	0.17797361	0.0	0.0	4	5802	5855	10	1652724.4	
7119	2503.6	540.94446	false	539.9372	2145.6348	1	1	0.64603144	0.0	0.0	2	7107	7131	5	17648.537	
9856	3477.21	541.68646	false	540.6792	1190.5258	1	1	0.9648219	0.0	0.0	2	9844	9866	5	6770.5557	
9019	3181.39	541.92816	false	540.9209	319.25476	1	1	0.5755563	0.0	0.0	2	8995	9025	6	2683.0415	
8110	2856.51	542.1111	false	541.1038	1588.6891	1	1	0.48652095	0.0	0.0	2	8110	8133	5	10401.974	
7290	2563.11	542.6666	false	1624.978	4268.7217	3	1	0.97239465	0.0	0.0	3	7284	7314	6	32075.014	
5437	1913.34	542.8226	true	1083.6306	41829.9	2	1	0.2759469	0.0	0.0	3	5401	5466	12	593642.1	
5837	2053.45	543.9588	true	1628.8546	40199.973	3	1	0.8561381	0.0	0.0	3	5813	5860	9	353707.88	
6858	2411.64	544.80194	true	1087.5894	331770.5	2	1	0.044285808	0.0	0.0	4	6823	6886	12	4271234.5	
5711	2008.51	544.9564	true	1631.8474	51377.516	3	1	0.16277981	0.0	0.0	4	5689	5739	10	590439.8	
9311	3285.48	545.29504	true	1088.5756	11314.774	2	1	0.28549582	0.0	0.0	3	9281	9359	14	162721.36	
9675	3413.95	545.8087	true	1089.6029	6445.8286	2	1	0.33526996	0.0	0.0	3	9654	9715	12	74642.68	
8492	2991.8	545.85156	false	1089.6886	634.13416	2	1	0.98994946	0.0	0.0	2	8480	8509	6	8053.439	
5070	1786.91	546.30945	true	1090.6044	156683.0	2	1	0.051408146	0.0	0.0	4	5034	5106	13	2061720.8	
5488	1931.49	546.3152	true	1635.9238	53114.54	3	1	0.17095034	0.0	0.0	4	5472	5524	10	545202.25	
5413	1905.47	547.3333	false	546.32605	46395.188	1	1	0.47508204	0.0	0.0	2	5378	5437	11	576022.06	
6312	2221.16	547.52563	true	2186.0735	24099.008	4	1	0.42627847	0.0	0.0	4	6289	6347	11	316617.56	
8300	2924.2	547.61774	false	1639.8314	5628.813	3	1	0.7751202	0.0	0.0	3	8283	8334	10	65682.4	
5883	2069.85	547.7778	false	546.7705	3925.4275	1	1	0.34384075	0.0	0.0	2	5872	5901	6	28545.209	
5395	1899.52	548.7853	false	547.778	5280.987	1	1	0.36191142	0.0	0.0	2	5383	5407	5	39427.04	
5819	2047.39	548.8231	true	1095.6317	24500.562	2	1	0.2908917	0.0	0.0	3	5796	5843	9	260734.16	
5076	1788.93	549.33856	true	1096.6626	54784.164	2	1	0.3023491	0.0	0.0	3	5046	5112	12	685329.75	
5512	1939.65	549.78467	false	1097.5548	11023.98	2	1	0.5644963	0.0	0.0	3	5460	5554	17	219430.34	
6267	2204.77	549.9662	true	1646.8767	77171.21	3	1	0.18549705	0.0	0.0	4	6232	6342	20	1124899.2	
7113	2501.5	550.80554	false	549.7983	2808.0642	1	1	0.32423478	0.0	0.0	2	7096	7137	8	25025.377	
5582	1963.72	552.61115	false	1654.8116	11490.417	3	1	0.8732176	0.0	0.0	3	5571	5594	5	66389.89	
5303	1867.21	552.984	true	1655.9302	39904.71	3	1	0.9278925	0.0	0.0	3	5280	5327	9	391356.9	
6163	2167.88	553.62225	true	1657.845	19658.57	3	1	0.8510353	0.0	0.0	3	6133	6191	11	232309.3	
6740	2370.39	553.8595	false	1105.7045	12350.048	2	1	0.32603514	0.0	0.0	3	6705	6775	13	216415.92	
5883	2069.85	553.97076	true	1658.8905	267022.03	3	1	0.21138746	0.0	0.0	4	5855	5907	10	2623583.8	
6423	2259.86	554.2955	true	1659.8646	60700.89	3	1	0.18041806	0.0	0.0	4	6400	6452	10	707013.3	
7440	2616.51	554.3221	true	1659.9445	22177.234	3	1	0.15335147	0.0	0.0	4	7411	7479	13	403797.28	
8450	2977.43	554.8246	true	1107.6346	99247.81	2	1	0.04377539	0.0	0.0	4	8416	8486	13	1433087.0	
5665	1992.42	554.95074	true	1661.8304	43308.445	3	1	0.912827	0.0	0.0	3	5635	5694	11	424471.62	
7330	2577.28	554.98303	true	1661.9272	30301.602	3	1	0.74758935	0.0	0.0	4	7296	7359	12	488448.22	
7649	2690.35	555.3224	true	1108.6302	99118.266	2	1	0.044359438	0.0	0.0	4	7614	7684	13	1288321.4	
6104	2147.32	555.35535	false	554.3481	53626.25	1	1	0.25226086	0.0	0.0	3	6077	6139	12	715551.3	
7871	2769.34	556.3068	true	1110.5991	10885.608	2	1	0.25280508	0.0	0.0	3	7836	7900	12	117008.1	
5333	1877.31	557.29755	true	1668.8708	187085.22	3	1	0.17549688	0.0	0.0	4	5303	5367	12	2309579.5	
8532	3006.31	557.3333	false	1668.9781	7263.074	3	1	0.3307998	0.0	0.0	4	8515	8562	9	88174.95	
5548	1951.63	557.82794	true	1113.6414	185596.5	2	1	0.05129146	0.0	0.0	4	5512	5588	14	3004437.0	
6197	2180.27	558.3014	true	1671.8823	25259.055	3	1	0.1412906	0.0	0.0	5	6157	6226	13	335288.53	
6025	2118.76	558.64905	true	1672.9253	19809.283	3	1	0.8432484	0.0	0.0	3	6002	6042	8	194803.11	
5931	2086.15	558.64996	true	1672.9281	75757.62	3	1	0.20150946	0.0	0.0	4	5907	5961	10	851228.0	
6740	2370.39	558.8268	true	1115.639	134563.97	2	1	0.34753707	0.0	0.0	3	6711	6781	13	1857304.2	
5309	1869.21	560.3175	true	1118.6205	36060.215	2	1	0.3053641	0.0	0.0	3	5274	5407	24	957168.8	
6550	2304.47	561.6271	true	1681.8594	31668.287	3	1	0.19731034	0.0	0.0	4	6521	6580	11	385470.22	
8105	2854.42	563.46844	false	1124.9224	2007.3242	2	1	0.43223104	0.0	0.0	3	8100	8122	5	12035.2295	
5431	1911.25	564.0278	false	563.0205	4536.9126	1	1	0.39907253	0.0	0.0	2	5407	5443	7	32189.854	
7608	2675.9	564.30664	true	1689.8982	5033.4775	3	1	0.80265385	0.0	0.0	3	7584	7625	8	64959.62	
5407	1903.58	564.36035	true	563.3531	48976.934	1	1	0.49870878	0.0	0.0	2	5372	5443	13	679650.3	
7661	2694.51	565.30994	true	2257.2107	54164.812	4	1	0.09291228	0.0	0.0	5	7620	7702	15	762893.06	
5339	1879.37	566.265	true	1130.5155	59793.79	2	1	0.3269975	0.0	0.0	3	5309	5372	12	760915.2	
5413	1905.47	566.31714	true	1695.9297	52240.883	3	1	0.19438782	0.0	0.0	4	5389	5443	10	620685.2	
5727	2014.7	567.0834	false	566.0761	2280.0232	1	1	0.56947875	0.0	0.0	2	5722	5745	5	15147.403	
5955	2094.31	567.27844	true	1698.8135	27190.783	3	1	0.20199113	0.0	0.0	4	5919	6020	18	467747.84	
6249	2198.65	568.27563	true	1134.5367	62907.836	2	1	0.33399245	0.0	0.0	3	6220	6279	11	748513.94	
6817	2397.13	568.319	true	2269.2468	86832.47	4	1	0.5340423	0.0	0.0	4	6787	6841	10	826735.7	
6550	2304.47	569.30914	true	1704.9056	41829.625	3	1	0.96045274	0.0	0.0	3	6527	6574	9	391157.0	
7119	2503.6	570.2932	false	1138.5719	14780.789	2	1	0.46417892	0.0	0.0	3	7096	7131	7	115823.98	
5274	1857.3	570.5958	true	1708.7656	15539.942	3	1	0.9732525	0.0	0.0	3	5256	5292	7	108040.28	
5419	1907.42	570.7903	true	1139.566	121936.91	2	1	0.056248415	0.0	0.0	4	5378	5454	14	1662875.2	
5210	1835.1	571.8196	true	1141.6246	155471.4	2	1	0.048419338	0.0	0.0	4	5177	5251	14	2131133.5	
6318	2223.29	571.9718	true	1712.8936	27790.018	3	1	0.9340429	0.0	0.0	3	6295	6342	9	301757.34	
6255	2200.8	572.3487	true	571.34143	21467.074	1	1	0.4621094	0.0	0.0	2	6203	6289	16	396236.34	
5739	2018.65	572.9687	true	1715.8843	10475.035	3	1	0.859561	0.0	0.0	3	5727	5767	8	79676.39	
5088	1793.01	573.59625	true	1717.767	15028.87	3	1	0.8528589	0.0	0.0	5	5052	5118	12	206894.88	
8456	2979.46	573.8343	true	1145.654	34164.13	2	1	0.33089232	0.0	0.0	3	8428	8497	13	510870.94	
5327	1875.26	573.9644	true	1718.8715	29589.758	3	1	0.91778284	0.0	0.0	4	5298	5355	11	363974.88	
8162	2874.98	574.2964	true	1719.8674	7810.789	3	1	0.18075928	0.0	0.0	4	8150	8185	7	67808.5	
5901	2075.93	574.30115	true	1719.8816	29709.441	3	1	0.95952	0.0	0.0	3	5878	5925	9	283546.03	
6352	2235.43	574.3241	true	1146.6337	64667.07	2	1	0.3550457	0.0	0.0	3	6324	6382	11	801759.56	
8882	3131.83	574.62354	true	1720.8489	3854.9414	3	1	0.742453	0.0	0.0	3	8853	8894	8	28822.613	
7596	2671.76	574.8207	true	1147.6268	9535.629	2	1	0.34540686	0.0	0.0	3	7566	7631	12	126416.15	
5594	1967.89	574.9382	true	1721.7927	25383.168	3	1	0.97460705	0.0	0.0	3	5559	5623	12	304316.25	
6717	2362.14	575.2961	true	1722.8665	16806.402	3	1	0.24727102	0.0	0.0	4	6693	6746	10	226505.31	
6592	2318.81	575.31226	true	1148.61	34550.992	2	1	0.33181196	0.0	0.0	3	6550	6621	13	421814.8	
5183	1825.28	575.6335	true	1723.8787	19484.209	3	1	0.24785496	0.0	0.0	4	5159	5199	8	206082.8	
6922	2434.2	576.65497	true	575.6477	4433.25	1	1	0.4663332	0.0	0.0	2	6898	6927	6	27817.2	
7365	2589.71	576.8199	true	1151.6252	26649.086	2	1	0.31192175	0.0	0.0	3	7336	7393	11	384680.44	
6054	2128.99	577.3014	true	1728.8823	94885.92	3	1	0.22370891	0.0	0.0	4	6020	6077	11	1005648.56	
6382	2245.55	578.3755	true	577.3682	117911.23	1	1	0.81375235	0.0	0.0	3	6352	6411	11	1112106.9	
7096	2495.55	578.6453	true	1732.9142	15635.81	3	1	0.90171796	0.0	0.0	3	7073	7113	8	148725.56	
5837	2053.45	578.8208	true	1155.6271	16129.471	2	1	0.41388628	0.0	0.0	3	5808	5860	10	164272.73	
5883	2069.85	579.0029	false	577.99567	18563.195	1	1	0.5644199	0.0	0.0	2	5860	5901	8	127898.87	
5967	2098.5	579.31464	true	1156.6147	11066.453	2	1	0.42381608	0.0	0.0	4	5937	5984	9	123528.31	
5506	1937.55	579.68176	true	1736.0234	27785.258	3	1	0.36876592	0.0	0.0	6	5477	5542	12	393845.78	
7643	2688.31	580.2972	false	1737.8698	13509.047	3	1	0.9076434	0.0	0.0	3	7608	7661	10	165517.08	
6116	2151.45	580.3064	true	1737.8975	35601.215	3	1	0.19975606	0.0	0.0	4	6092	6157	12	392444.44	
7497	2636.94	580.63116	true	1738.8717	15330.064	3	1	0.91334295	0.0	0.0	3	7485	7515	6	141399.42	
6428	2261.94	580.85706	true	579.8498	47715.68	1	1	0.5862881	0.0	0.0	2	6394	6457	12	671166.06	
6898	2425.96	581.3217	true	1160.6289	106392.75	2	1	0.37482026	0.0	8.328141	3	6863	6933	13	1474601.6	
9218	3252.79	581.9943	true	1742.9612	12239.399	3	1	0.02775426	0.0	0.0	5	9134	9275	26	366044.97	
6358	2237.56	582.81793	true	1163.6213	71521.25	2	1	0.3729888	0.0	0.0	3	6324	6382	11	785478.1	
8048	2833.69	583.253	true	582.2457	31913.3	1	1	0.5023975	0.0	0.0	2	8003	8105	19	680143.06	
5837	2053.45	584.29614	true	1166.5778	33850.01	2	1	0.12889278	0.0	0.0	5	5813	5866	10	365459.1	
8088	2848.18	585.0145	true	1752.0217	11181.156	3	1	0.8896271	0.0	0.0	3	8048	8110	12	130709.68	
6273	2206.91	585.0217	true	1752.0435	53299.55	3	1	0.21407853	0.0	0.0	4	6243	6306	12	696313.0	
8260	2909.82	585.31287	false	1752.9167	10308.154	3	1	0.27635255	0.0	0.0	4	8226	8283	11	116555.836	
7473	2628.9	585.3437	true	1168.6729	128653.59	2	1	0.05227137	0.0	0.0	4	7429	7515	16	1981578.8	
6580	2314.74	585.3982	true	584.3909	67082.37	1	1	0.54691416	0.0	0.0	2	6538	6615	14	1146127.9	
9446	3332.19	586.52783	false	585.52057	1655.8799	1	1	0.35570708	0.0	191.13321	2	9428	9458	6	13262.689	
5372	1891.53	586.82605	true	1171.6376	70845.81	2	1	0.06633541	0.0	0.0	4	5345	5401	11	884808.7	
5165	1819.21	587.2955	false	1172.5764	17000.05	2	1	0.6451362	0.0	0.0	3	5141	5183	8	150745.66	
7261	2552.72	587.79596	true	1173.5774	22384.885	2	1	0.33219448	0.0	0.0	3	7231	7296	12	303876.5	
6980	2454.28	587.8701	true	1173.7257	72583.84	2	1	0.3878107	0.0	0.0	3	6945	7016	13	1121685.5	
8876	3129.79	588.96985	true	1763.8877	6446.5625	3	1	0.8432917	0.0	0.0	3	8842	8922	15	65932.555	
5600	1969.96	589.2733	true	2353.0642	33032.453	4	1	0.5565949	0.0	0.0	4	5588	5629	8	257032.39	
7521	2645.14	589.3012	true	1764.8818	42461.07	3	1	0.04063363	0.0	0.0	5	7485	7551	12	596752.4	
7882	2773.57	590.3289	true	1767.965	4801.0005	3	1	0.9086071	0.0	0.0	3	7871	7900	6	36107.914	
7457	2622.71	590.8699	true	1179.7252	28505.27	2	1	0.35315245	0.0	0.0	3	7423	7491	13	434327.4	
7021	2468.45	590.9949	true	1769.9629	62605.5	3	1	0.22308196	0.0	0.0	4	6992	7050	11	697570.5	
5361	1887.41	591.77606	true	1181.5376	47895.824	2	1	0.36085653	0.0	0.0	3	5333	5395	12	663674.9	
6769	2380.64	591.8036	true	1181.5927	134715.1	2	1	0.4017173	0.0	0.0	3	6740	6805	12	1746254.2	
9047	3191.5	592.3148	true	1773.9226	13427.699	3	1	0.21068373	0.0	0.0	4	9019	9100	15	197023.75	
6586	2316.72	592.3693	true	1182.7241	337949.5	2	1	0.057371054	0.0	0.0	4	6550	6621	13	5075900.5	
6318	2223.29	592.6478	true	1183.2811	19615.008	2	1	0.50115246	0.0	0.0	3	6289	6347	11	237333.27	
5907	2077.94	592.8149	true	1183.6152	61065.016	2	1	0.05168707	0.0	0.0	4	5878	5955	14	946966.6	
6693	2353.91	592.8488	true	1183.6831	245638.44	2	1	0.055437867	0.0	0.0	4	6657	6728	13	3202123.2	
6468	2276.07	593.30304	true	1184.5916	154063.98	2	1	0.05847533	0.0	0.0	4	6440	6497	11	1788442.0	
7125	2505.75	593.35394	true	1184.6934	54252.94	2	1	0.36719814	0.0	9.487938	3	7096	7155	11	685780.75	
5401	1901.49	593.82007	true	1185.6256	42509.266	2	1	0.25295153	0.0	0.0	4	5372	5431	11	465501.5	
5618	1975.91	594.7997	true	1187.5848	82698.14	2	1	0.053626426	0.0	0.0	4	5588	5653	12	1151545.8	
7061	2483.0	594.8209	false	593.81366	5180.645	1	1	0.70008594	0.0	0.0	2	7044	7084	8	67869.8	
5159	1817.27	595.317	true	1188.6195	130640.484	2	1	0.047444295	0.0	30.018768	3	5129	5188	11	1456897.9	
7273	2556.9	595.3507	false	1188.6869	28876.56	2	1	0.7948969	0.0	0.0	5	7243	7302	11	356562.75	
6945	2442.28	595.3517	true	1188.6888	84755.47	2	1	0.39348108	0.0	0.0	3	6922	6974	10	866465.7	
5350	1883.41	595.82715	true	1189.6398	50574.305	2	1	0.49307767	0.0	11.8548155	3	5315	5383	13	768277.75	
6273	2206.91	595.8386	false	594.83136	8389.623	1	1	0.55833757	0.0	0.0	2	6261	6284	5	54178.367	
9269	3271.29	597.30255	true	1192.5906	12454.92	2	1	0.32279867	0.0	0.0	3	9242	9299	11	149709.45	
5990	2106.77	597.32556	true	1192.6366	113352.33	2	1	0.05817833	0.0	0.0	4	5955	6031	14	1635679.1	
8985	3169.02	597.83496	true	1193.6554	16882.139	2	1	0.3242484	0.0	0.0	3	8951	9025	14	262531.0	
7032	2472.54	598.58185	false	2390.2983	72050.74	4	1	0.6488534	0.0	0.0	6	7004	7067	12	1313471.0	
5303	1867.21	599.283	true	1196.5515	96947.2	2	1	0.42136928	0.0	0.0	3	5274	5345	13	1162949.5	
8806	3105.0	599.63837	true	1795.8933	4703.7437	3	1	0.86883485	0.0	0.0	3	8777	8853	14	87399.2	
6077	2137.01	599.8206	true	1197.6267	16087.863	2	1	0.29052272	0.0	0.0	4	6054	6104	10	181729.0	
6711	2360.0	599.8447	true	1197.6749	21027.922	2	1	0.3605441	0.0	0.0	3	6687	6751	12	354866.3	
7102	2497.61	599.8596	false	598.85236	26580.65	1	1	0.13961194	0.0	0.0	4	7067	7131	12	378864.0	
5228	1841.05	600.3077	true	1198.6008	43914.59	2	1	0.3747638	0.0	0.0	3	5204	5256	10	532873.1	
5967	2098.5	601.82544	true	1201.6364	44942.734	2	1	0.37869698	0.0	47.75847	3	5937	5990	10	505955.34	
6457	2272.08	602.011	true	1803.0112	221437.53	3	1	0.04322648	0.0	0.0	5	6400	6503	19	3306044.0	
7184	2526.07	602.3179	true	1202.6212	154168.34	2	1	0.08278186	0.0	0.0	3	7143	7219	14	2295570.8	
8568	3018.69	602.344	true	1202.6735	3249.3447	2	1	0.30969396	0.0	0.0	3	8527	8584	11	42117.95	
5635	1982.12	602.831	false	1203.6475	19457.695	2	1	0.6823575	0.0	0.0	4	5600	5689	16	465056.34	
6376	2243.51	602.8338	true	601.82654	59006.34	1	1	0.18245079	0.0	0.0	3	6347	6405	11	879325.9	
6376	2243.51	603.3259	false	602.31866	58984.844	1	1	0.049837016	0.0	0.0	3	6352	6405	10	639130.5	
5979	2102.64	603.6283	true	1807.863	64304.93	3	1	0.24433488	0.0	0.0	4	5949	6020	13	903853.3	
5536	1947.77	604.7867	false	603.7794	3291.5254	1	1	0.93749607	0.0	0.0	2	5524	5548	5	21177.27	
5931	2086.15	604.8728	true	1207.7311	305079.56	2	1	0.060402304	0.0	0.0	4	5901	5967	12	3651089.2	
8900	3138.17	605.30554	true	1812.8948	8265.014	3	1	0.93498164	0.0	0.0	3	8842	8922	15	106400.37	
5204	1833.06	605.3124	false	604.3051	19331.707	1	1	0.91846216	0.0	0.0	2	5177	5240	12	252003.27	
6693	2353.91	605.36456	false	1208.7146	22620.902	2	1	0.8569364	0.0	0.0	3	6663	6717	10	261273.11	
7184	2526.07	606.84656	true	1211.6786	16458.273	2	1	0.35286498	0.0	0.0	3	7149	7231	15	364028.2	
5762	2026.86	608.38666	true	607.3794	46362.688	1	1	0.58031625	0.0	0.0	2	5739	5790	10	514220.78	
6992	2458.49	608.8586	false	1215.7026	9062.529	2	1	0.17174749	0.0	0.0	4	6963	7010	9	109720.69	
5309	1869.21	609.30566	true	1216.5968	76653.984	2	1	0.38430265	0.0	0.0	4	5268	5345	14	1072108.8	
7997	2815.14	609.3605	true	1825.0596	5553.4653	3	1	0.9193184	0.0	0.0	3	7985	8014	6	38109.22	
6781	2384.72	610.001	true	1826.9812	168932.75	3	1	0.029071849	0.0	0.0	7	6734	6823	16	3297309.8	
9042	3189.48	610.0025	true	1826.9857	11969.699	3	1	0.04119298	0.0	4.467452	5	9007	9077	13	167216.88	
8094	2850.27	610.0168	true	1827.0286	10664.434	3	1	0.99080545	0.0	0.0	3	8082	8122	8	85122.57	
8422	2967.15	610.3052	true	1827.8938	4943.965	3	1	0.899035	0.0	0.0	3	8398	8433	7	33611.47	
5984	2104.69	610.79297	true	1219.5714	52730.188	2	1	0.4045611	0.0	0.0	3	5949	6020	13	697495.4	
5582	1963.72	610.81995	true	1219.6254	81980.59	2	1	0.42288998	0.0	0.0	3	5554	5612	11	901532.75	
5262	1853.25	611.0833	false	610.07605	2695.3164	1	1	0.636213	0.0	845.8901	2	5245	5268	5	23372.283	
7021	2468.45	611.35736	true	1831.0503	12982.16	3	1	0.21042673	0.0	0.0	4	7004	7056	10	130667.11	
7473	2628.9	611.8333	false	610.82605	3572.1487	1	1	0.89389074	0.0	0.0	2	7451	7479	6	24674.65	
5751	2022.78	612.30664	true	1222.5988	13056.757	2	1	0.4054559	0.0	0.0	3	5722	5785	12	212767.31	
6382	2245.55	612.31604	true	1833.9263	85019.266	3	1	0.25729024	0.0	0.0	4	6352	6405	10	849440.9	
8900	3138.17	612.4581	false	611.45087	1712.8271	1	1	0.5793826	0.0	653.3331	2	8888	8917	6	22779.195	
7708	2711.2	615.33795	true	1842.9921	25533.303	3	1	0.23272273	0.0	0.0	4	7673	7738	12	337897.5	
9964	3515.71	615.4053	true	614.398	5954.748	1	1	0.46340156	0.0	5.333211	2	9929	10000	13	89578.555	
5106	1798.94	615.82947	false	1229.6444	9740.149	2	1	0.9156059	0.0	0.0	3	5082	5124	8	79663.516	
5979	2102.64	615.8423	true	1229.67	22472.186	2	1	0.6850099	0.0	0.0	4	5949	6014	12	352912.62	
5500	1935.54	617.07446	false	616.0672	2721.2744	1	1	0.8875777	0.0	0.0	2	5483	5512	6	22441.865	
5466	1923.47	617.3333	false	1232.6521	13914.58	2	1	0.5615097	0.0	0.0	3	5419	5488	13	192057.98	
6446	2268.03	617.6679	true	1849.9819	126734.14	3	1	0.24617782	0.0	0.0	5	6417	6474	11	1360888.6	
5124	1804.99	617.821	false	616.8137	8961.115	1	1	0.6137572	0.0	0.0	2	5112	5135	5	50117.125	
5292	1863.31	618.98456	true	1853.9319	58136.926	3	1	0.26203135	0.0	0.0	4	5262	5315	10	620952.94	
5034	1774.68	619.6681	true	1855.9824	33092.27	3	1	0.25466698	0.0	0.0	4	5011	5058	9	339111.6	
6220	2188.56	619.8179	true	1237.6212	18398.484	2	1	0.3991674	0.0	0.0	3	6197	6243	9	204982.3	
6098	2145.28	619.82715	true	1237.6398	19892.576	2	1	0.3865338	0.0	0.0	4	6072	6122	10	230634.03	
8651	3049.6	620.33813	true	1857.9927	13838.806	3	1	0.040830698	0.0	0.0	5	8628	8680	10	152507.42	
5996	2108.69	620.36127	true	1238.708	66102.4	2	1	0.4443087	0.0	0.0	3	5967	6025	11	770478.1	
9583	3381.19	620.5675	false	619.56024	387.57153	1	1	0.3884133	0.0	0.0	2	9571	9600	6	5408.688	
6533	2298.31	620.83344	true	1239.6523	35872.973	2	1	0.4349014	0.0	46.163345	3	6503	6586	15	471522.7	
