# algorithm=org.fhcrc.cpas.tools.FeatureStrategyPeakClusters
# date=Tue Mar 14 09:42:21 PST 2006
# filter= --scanFirst=5000 --scanLast=10000
# java.vendor=Sun Microsystems Inc.
# java.version=1.5.0_06
# origSourceFile=ms1features_1.tsv
# revision=3841
# user.name=dhmay
scan	time	mz	accurateMZ	mass	intensity	charge	chargeStates	kl	background	median	peaks	scanFirst	scanLast	scanCount	totalIntensity	description
9147	3351.95	591.51263	false	590.5054	347.7088	1	1	0.5226665	0.0	0.0	2	9142	9171	6	2566.2307	
5095	1891.97	591.8029	true	1181.5913	51339.664	2	1	0.362605	0.0	0.0	3	5062	5135	14	803314.25	
8830	3236.89	592.042	true	1773.1042	794.5228	3	1	0.6294183	0.0	103.388504	3	8807	8865	11	12956.125	
7256	2671.45	592.3141	true	1773.9204	4013.6672	3	1	0.86037296	0.0	0.0	3	7214	7314	18	80990.8	
5016	1862.61	592.8485	true	1183.6825	91944.375	2	1	0.06722154	5.469859	0.0	3	4963	5062	18	1573574.0	
5299	1964.85	594.14325	false	593.136	3008.8103	1	1	0.486066	0.0	0.0	2	5275	5322	9	30597.984	
6475	2390.48	594.1565	true	593.14923	2646.2478	1	1	0.42149818	0.0	253.68193	2	6440	6515	14	53754.793	
5216	1935.76	595.3504	true	1188.6863	19696.365	2	1	0.32875508	0.0	0.0	3	5175	5263	16	384195.88	
5536	2050.27	596.35315	true	1190.6918	7662.934	2	1	0.34882134	0.0	0.0	3	5497	5566	13	130863.734	
5356	1985.8	597.2985	false	1788.8738	8653.775	3	1	0.23432152	0.0	0.0	4	5328	5404	14	96011.63	
7088	2610.52	597.323	false	1192.6315	4570.766	2	1	0.3632184	0.0	0.0	3	7052	7129	14	108810.766	
5164	1917.15	598.63293	false	1792.877	11277.341	3	1	0.30239007	0.0	0.0	4	5152	5193	8	102755.94	
5462	2023.15	598.83887	true	2391.3264	55159.33	4	1	0.6043518	0.0	96.70758	4	5427	5497	13	718784.56	
5356	1985.8	599.8611	false	1197.7076	8739.478	2	1	0.32549825	0.0	0.0	3	5328	5386	11	129179.734	
5062	1879.55	599.9722	true	1796.8949	14326.944	3	1	0.98568827	0.0	0.0	3	5032	5101	13	175755.05	
8935	3274.19	600.0406	false	599.0333	695.2753	1	1	0.55597496	0.0	91.78184	2	8923	8946	5	5215.785	
8254	3029.89	600.0555	false	599.0482	507.55194	1	1	0.53659457	0.0	15.906094	2	8219	8277	11	9100.361	
6006	2220.31	601.4832	false	600.47595	2085.6492	1	1	0.7434187	0.0	0.0	2	5985	6012	6	14874.494	
7064	2602.3	601.7943	false	600.78705	1307.5145	1	1	0.6921018	0.0	0.0	2	7041	7076	7	14854.639	
5010	1860.61	602.0106	true	1803.01	57375.715	3	1	0.25726518	0.0	0.0	4	4911	5072	29	1341965.9	
5416	2006.5	602.3176	true	1202.6207	51687.45	2	1	0.3803134	0.0	0.0	3	5380	5462	15	964121.75	
8824	3234.67	602.8565	false	601.84924	240.70792	1	1	0.5624131	0.0	0.0	2	8819	8842	5	1984.5255	
9124	3343.39	603.0706	false	602.06335	419.27164	1	1	0.41481176	0.0	0.0	2	9118	9142	5	2924.3484	
9118	3341.39	604.55597	false	603.5487	343.9745	1	1	0.4485125	0.0	0.0	2	9106	9130	5	2804.8135	
7385	2717.51	605.33685	true	2417.3184	4865.785	4	1	0.47101042	0.0	0.0	4	7343	7427	15	103924.5	
5542	2052.26	606.3219	true	1210.6293	7081.548	2	1	0.38756153	0.0	0.0	3	5514	5590	14	126213.055	
7497	2757.27	607.6859	false	606.67865	500.19547	1	1	0.85235906	0.0	0.0	2	7492	7521	6	5280.8984	
5187	1925.32	610.0003	true	1826.9791	72737.89	3	1	0.25725508	0.0	0.0	4	5129	5245	21	1692114.6	
7064	2602.3	610.0019	true	1826.9839	6511.336	3	1	0.7881293	0.0	0.0	4	7035	7111	14	115057.72	
9560	3504.53	612.39014	false	611.3829	267.71088	1	1	0.41628525	0.0	0.0	2	9549	9589	8	2430.6772	
7637	2807.11	615.4045	true	614.3972	6325.8667	1	1	0.45132795	0.0	0.0	2	7614	7664	10	75155.58	
9405	3446.04	615.68616	false	1229.3578	447.1892	2	1	0.48185393	0.0	0.0	3	9399	9421	5	2894.1716	
6493	2396.72	619.3426	true	2473.3413	2321.913	4	1	0.47389945	0.0	0.0	4	6452	6521	13	40361.023	
9549	3500.43	619.5201	false	618.5128	432.68878	1	1	0.9398768	0.0	0.0	2	9539	9560	5	3056.4988	
9935	3643.16	619.9167	false	618.9094	382.0011	1	1	0.51258284	0.0	0.0	2	9917	9941	5	3074.7869	
9615	3525.64	621.6327	false	620.6254	399.11414	1	1	0.28209838	0.0	0.0	2	9594	9638	9	4078.7395	
7082	2608.43	622.6666	false	621.65936	1086.8368	1	1	0.68635	0.0	0.0	2	7070	7093	5	7568.1294	
6677	2463.78	624.69226	true	1871.0549	45350.336	3	1	0.04114372	0.0	0.0	5	6539	6748	37	1724382.8	
5832	2154.89	626.3313	true	1875.9722	29086.96	3	1	0.26496336	0.0	0.0	4	5796	5874	14	426317.78	
5263	1952.51	631.36334	true	1891.0682	16966.396	3	1	0.2490952	0.0	0.0	4	5233	5299	12	297554.44	
6283	2321.2	631.8359	true	1261.6572	34110.91	2	1	0.41595817	0.0	0.0	3	6260	6313	10	384906.53	
5941	2194.85	632.3315	true	1893.9727	17206.414	3	1	0.24786533	0.0	0.0	4	5908	5975	13	246079.8	
7041	2593.86	632.8552	true	1263.6959	7433.106	2	1	0.34049758	0.0	0.0	3	7011	7064	10	93823.164	
8347	3063.18	633.36774	true	1897.0814	4257.958	3	1	0.20917869	0.0	0.0	4	8306	8399	17	89683.36	
7659	2815.37	633.6944	false	1898.0614	1612.7234	3	1	0.9724639	0.0	0.0	3	7632	7670	8	23036.408	
9791	3590.99	634.0428	false	633.0355	409.0451	1	1	0.2947507	0.0	0.0	2	9767	9815	9	4493.563	
5520	2043.99	634.3294	true	1266.6443	84766.27	2	1	0.07691428	0.0	0.0	4	5479	5631	27	1845321.6	
8306	3048.5	635.10815	false	634.1009	551.024	1	1	0.58004755	0.0	0.0	2	8289	8312	5	3630.5833	
6946	2560.42	635.3288	true	1902.9646	8667.681	3	1	0.25015023	0.0	0.0	4	6910	6976	12	140064.44	
5732	2119.06	635.5642	true	2538.2278	5540.163	4	1	0.6229195	0.0	0.0	4	5691	5762	13	104701.24	
6389	2358.91	635.6568	true	1903.9486	23404.275	3	1	0.055160876	0.0	0.0	5	6354	6435	15	371245.28	
5619	2079.29	636.3201	true	1905.9386	20347.09	3	1	0.26307586	0.0	0.0	4	5584	5685	18	316162.88	
6060	2239.38	637.3329	true	1908.9768	9708.812	3	1	0.2708461	0.0	0.0	4	6030	6084	10	127996.43	
5339	1979.53	637.34393	true	1909.01	33075.22	3	1	0.27844322	0.0	0.0	4	5275	5410	24	834949.94	
6800	2507.63	637.9444	false	636.93713	5886.0913	1	1	0.58648634	0.0	0.0	2	6782	6852	13	76983.05	
5814	2148.42	638.0318	true	1911.0736	16870.45	3	1	0.27534482	0.0	0.0	4	5784	5862	14	244398.08	
5222	1937.87	638.9987	true	1913.9744	25404.125	3	1	0.28572932	0.0	0.0	4	5187	5251	12	379330.66	
7135	2627.32	640.0874	false	639.08014	564.51605	1	1	0.4257199	0.0	0.0	2	7123	7146	5	4685.338	
6283	2321.2	640.3485	true	1278.6825	11432.404	2	1	0.40305325	0.0	0.0	3	6260	6313	10	132471.75	
9555	3502.47	640.67786	false	639.6706	288.02228	1	1	0.8480867	0.0	0.0	2	9549	9572	5	2257.4065	
6174	2281.5	641.0555	false	640.0482	1518.0259	1	1	0.45140597	0.0	0.0	2	6163	6192	6	12732.216	
6124	2262.61	641.36865	false	640.3614	2645.8105	1	1	0.47902706	0.0	0.0	2	6095	6129	7	19487.611	
5491	2033.68	643.57587	true	2570.2744	18847.637	4	1	0.6762142	0.0	0.0	4	5392	5536	26	364811.6	
5287	1960.7	644.3534	true	1286.6923	37199.992	2	1	0.4501579	0.0	0.0	3	5245	5322	14	618767.94	
6631	2447.08	649.35016	true	1945.0287	13159.741	3	1	0.2717207	0.0	0.0	4	6603	6671	13	223248.89	
6301	2327.61	650.1667	false	649.1594	635.51294	1	1	0.57436377	0.0	0.0	2	6277	6307	6	6284.9565	
6090	2249.88	650.8851	true	1299.7556	7114.215	2	1	0.38835794	0.0	0.0	3	6054	6118	12	124519.27	
5631	2083.52	651.8437	true	1301.6729	33148.96	2	1	0.52423286	0.0	0.0	3	5584	5673	16	546993.06	
5299	1964.85	652.8272	true	1303.6399	15577.36	2	1	0.41090125	0.0	0.0	3	5257	5345	16	238833.2	
6389	2358.91	653.669	true	1957.9852	30294.312	3	1	0.28947705	0.0	0.0	4	6348	6417	13	439337.22	
5473	2027.4	653.8667	true	1305.7189	33586.707	2	1	0.4660403	0.0	0.0	3	5439	5508	13	463854.94	
7214	2656.78	654.0101	true	1959.0084	13213.638	3	1	0.2606915	0.0	0.0	4	7185	7250	12	183198.62	
5350	1983.78	654.8739	true	1307.7333	14345.771	2	1	0.48657575	0.0	0.0	3	5310	5398	16	248208.5	
5931	2190.69	655.3334	false	1308.6522	6084.3516	2	1	0.4362341	0.0	0.0	3	5897	5975	15	110571.09	
7451	2740.67	656.20654	false	655.1993	552.6184	1	1	0.6157633	0.0	0.0	2	7439	7462	5	4661.02	
5050	1875.32	656.31793	false	655.31067	6248.828	1	1	0.64203465	0.0	0.0	2	5032	5062	6	45901.965	
5773	2133.75	658.0054	false	1970.9944	13227.649	3	1	0.7604756	0.0	0.0	5	5732	5820	16	309907.0	
5427	2010.59	659.0081	true	1974.0026	42251.977	3	1	0.054859154	0.0	219.1868	5	5380	5468	16	693915.94	
5181	1923.26	660.3371	true	2637.3193	28982.77	4	1	0.86145943	0.0	0.0	4	5140	5210	13	319995.8	
6384	2356.86	660.9966	true	1979.968	13024.474	3	1	0.28989372	0.0	0.0	4	6301	6429	23	316606.1	
5450	2018.96	661.36743	true	1320.7203	21960.848	2	1	0.45486537	0.0	0.0	3	5410	5485	14	415038.25	
7064	2602.3	663.3503	false	662.343	843.75323	1	1	0.4377133	0.0	0.0	2	7047	7070	5	6511.557	
6157	2275.18	664.37366	false	1326.7328	9265.586	2	1	0.2193463	0.0	0.0	4	6112	6215	19	234492.56	
5345	1981.65	665.0039	true	1991.99	76604.3	3	1	0.34901088	0.0	0.0	4	5316	5386	13	946048.75	
6435	2375.8	666.3365	false	1995.9877	10599.529	3	1	0.5517668	0.0	0.0	4	6389	6463	14	186561.16	
5072	1883.7	666.4279	true	665.42065	14821.69	1	1	0.65369236	0.0	0.0	2	5056	5089	7	129427.7	
5578	2064.56	667.37897	true	1332.7434	7974.5996	2	1	0.40336272	0.0	0.0	3	5542	5614	13	160526.36	
6481	2392.51	668.1667	false	667.1594	2036.8953	1	1	0.5084213	0.0	247.79492	2	6457	6505	9	37550.68	
6499	2398.69	668.4303	false	667.42303	865.3186	1	1	0.5560913	0.0	0.0	2	6487	6510	5	7217.7246	
5016	1862.61	669.86115	false	1337.7078	8677.609	2	1	0.43041933	0.0	0.0	3	4969	5050	15	149865.86	
9516	3487.83	670.6091	false	2678.4072	708.169	4	1	0.9621699	0.0	3.681362	4	9516	9539	5	3243.4446	
5368	1989.86	671.5869	true	2682.3186	19277.37	4	1	0.19367732	0.0	0.0	5	5328	5445	21	476829.72	
5697	2106.44	671.70996	true	2012.1082	43957.867	3	1	0.32888386	0.0	419.36884	4	5649	5744	17	892029.9	
5101	1894.12	673.00684	true	2015.9988	25587.611	3	1	0.33024627	0.0	0.0	4	5072	5140	13	341148.0	
6910	2547.73	673.686	true	2018.0361	7545.1587	3	1	0.2964994	0.0	0.0	4	6852	6940	16	130889.76	
7202	2652.57	675.0278	false	674.0205	1001.82654	1	1	0.49619234	0.0	0.0	2	7185	7226	8	12355.19	
5152	1912.9	675.02856	true	2022.064	20914.914	3	1	0.36457095	0.0	0.0	4	5118	5187	13	376511.88	
6238	2304.43	676.37134	false	675.3641	1324.4678	1	1	0.80929244	0.0	0.0	2	6226	6249	5	11159.4	
5679	2100.19	676.4012	true	1350.7878	31234.662	2	1	0.5822984	0.0	0.0	5	5649	5715	12	440957.47	
7762	2853.13	677.0187	true	2028.0342	9009.825	3	1	0.087631755	0.0	0.0	7	7705	7800	18	180276.61	
5479	2029.48	677.3223	true	1352.6301	83975.71	2	1	0.04261727	0.0	0.0	5	5450	5520	13	1209662.0	
5228	1940.0	680.0278	false	2037.0615	12752.926	3	1	0.31119272	0.0	0.0	4	5187	5251	12	163051.89	
7688	2825.91	680.4046	true	1358.7947	15175.223	2	1	0.088093266	0.0	0.0	4	7620	7762	26	461000.94	
5874	2169.58	681.337	true	2040.9891	4697.6455	3	1	0.31713054	0.0	0.0	6	5826	5903	14	108426.32	
5135	1906.64	681.35345	true	1360.6924	23467.906	2	1	0.49168128	0.0	0.0	3	5107	5164	11	332129.56	
7585	2788.43	681.87115	true	2723.4556	8519.102	4	1	0.15607938	0.0	0.0	5	7527	7637	20	196096.19	
5885	2173.78	683.40936	true	1364.8042	81678.09	2	1	0.08760762	0.0	0.0	4	5844	5931	16	1360792.6	
9334	3420.99	683.83014	false	682.8229	312.43616	1	1	0.42960113	0.0	0.0	2	9323	9346	5	2664.6328	
5468	2025.24	684.00415	true	2048.9907	79468.92	3	1	0.40324685	0.0	0.0	4	5439	5514	14	1016725.1	
5874	2169.58	684.19446	false	683.1872	573.24335	1	1	0.5492658	0.0	0.0	2	5874	5903	6	10916.497	
6283	2321.2	684.40564	true	1366.7968	10920.517	2	1	0.47753105	0.0	0.0	3	6249	6319	13	174462.5	
6824	2516.07	684.4118	true	1366.8091	8761.531	2	1	0.45970353	0.0	0.0	3	6794	6857	12	150887.36	
9136	3347.56	684.61975	false	683.6125	295.7581	1	1	0.7403857	0.0	0.0	2	9101	9147	9	4797.0435	
6493	2396.72	685.19446	false	684.1872	1550.673	1	1	0.6966227	0.0	0.0	2	6475	6499	5	11502.797	
5269	1954.55	685.34125	true	2053.002	75989.586	3	1	0.065908186	0.0	0.0	5	5216	5316	18	1548828.2	
7637	2807.11	685.3802	true	1368.7458	9033.041	2	1	0.4568595	0.0	0.0	3	7579	7688	20	197870.81	
7941	2917.76	685.8527	false	684.84546	623.98083	1	1	0.40629345	0.0	0.0	2	7929	7958	6	4423.9272	
6084	2247.78	685.8783	true	1369.7421	5330.342	2	1	0.7599264	0.0	0.0	4	6054	6124	13	79935.15	
7585	2788.43	686.1728	false	685.1655	1076.793	1	1	0.4890351	0.0	169.55627	2	7573	7626	10	14521.41	
5985	2211.88	686.35345	true	2056.0386	33786.844	3	1	0.06449848	0.0	0.0	6	5958	6018	12	486706.1	
5485	2031.55	686.6755	true	2057.0046	13972.102	3	1	0.3627573	0.0	6.466636	4	5456	5514	11	167809.64	
8696	3188.61	686.71045	false	685.7032	357.93494	1	1	0.61657214	0.0	0.0	2	8672	8702	6	2916.9407	
9153	3354.05	686.75977	false	685.7525	246.9299	1	1	0.77905715	0.0	0.0	2	9147	9171	5	2251.7947	
6452	2382.05	687.4067	false	686.3994	1137.2842	1	1	0.45145035	0.0	0.0	2	6440	6475	7	12419.819	
5936	2192.76	688.87585	true	1375.7372	28384.914	2	1	0.52569765	0.0	0.0	3	5908	5964	11	388866.6	
6881	2537.17	689.024	true	2064.0503	10014.267	3	1	0.30717227	0.0	0.0	4	6840	6940	18	169522.78	
6701	2472.18	689.3412	true	688.3339	6500.0176	1	1	0.8296219	0.0	0.0	2	6653	6742	16	94168.4	
5508	2039.86	690.028	true	2067.0623	8035.7607	3	1	0.3200134	0.0	0.0	4	5491	5525	7	95742.47	
5750	2125.33	692.39526	true	1382.776	10725.664	2	1	0.4726349	0.0	0.0	3	5715	5790	14	187571.14	
5113	1898.35	692.7685	false	691.7612	1594.0979	1	1	0.90979475	0.0	0.0	2	5113	5140	6	20100.627	
8577	3146.92	693.38885	false	2077.1448	1101.634	3	1	0.9914486	0.0	0.0	3	8543	8600	11	21624.877	
6168	2279.39	693.8531	true	1385.6917	9154.305	2	1	0.52690476	0.0	0.0	3	6134	6204	13	163984.88	
5107	1896.26	694.0609	true	2079.161	18328.637	3	1	0.33279613	0.0	0.0	5	5077	5140	12	309120.5	
5925	2188.58	694.3888	true	1386.7631	59120.03	2	1	0.09185741	0.0	0.0	4	5891	5958	13	874731.4	
5773	2133.75	694.6792	true	2081.0159	19244.777	3	1	0.07283608	0.0	0.0	5	5720	5832	20	486417.22	
7308	2690.31	695.711	true	2084.1113	3361.7102	3	1	0.14099906	0.0	0.0	5	7262	7361	18	54020.582	
7527	2767.56	696.06055	false	695.0533	812.92395	1	1	0.909629	0.0	0.0	3	7521	7550	6	6684.943	
5245	1946.23	696.36957	true	2086.087	59442.54	3	1	0.06782411	0.0	0.0	5	5193	5304	20	1199354.9	
5661	2093.87	696.38416	true	2086.1306	8470.75	3	1	0.461716	0.0	0.0	5	5625	5697	13	136424.12	
5856	2163.3	696.99725	true	2087.97	21431.652	3	1	0.3524118	0.0	0.0	4	5826	5897	13	270549.12	
9060	3320.22	698.24457	false	697.2373	859.3953	1	1	0.4482535	0.0	75.16675	2	9032	9095	12	11373.696	
6249	2308.61	698.3848	true	2092.1328	9663.548	3	1	0.34509987	0.0	0.0	4	6180	6301	22	209927.81	
5554	2056.33	699.13324	true	2792.504	7945.548	4	1	0.8692292	0.0	0.0	4	5530	5566	7	64635.305	
5709	2110.62	699.42285	true	1396.8312	70866.305	2	1	0.095953934	0.0	0.0	4	5673	5750	14	1061135.0	
6487	2394.63	699.69446	false	698.6872	1495.5718	1	1	0.57657146	0.0	0.0	2	6475	6499	5	12346.415	
7058	2600.15	699.8592	true	1397.7039	20549.36	2	1	0.5438083	0.0	0.0	3	7023	7105	15	348266.53	
5170	1919.16	699.8742	false	698.86694	2665.8025	1	1	0.6576639	0.0	0.0	2	5164	5187	5	20025.127	
6737	2484.7	701.0348	false	2100.0825	5718.7964	3	1	0.3102678	0.0	0.0	4	6707	6782	14	110892.88	
5715	2112.68	701.3729	true	1400.7313	24520.018	2	1	0.5387697	0.0	0.0	3	5685	5744	11	332340.0	
5536	2050.27	701.885	true	1401.7555	54385.473	2	1	0.09611393	0.0	0.0	4	5497	5590	17	928581.44	
5404	2002.28	702.1173	true	2804.4402	34967.82	4	1	0.22207278	0.0	0.0	5	5368	5590	39	1107259.9	
5199	1929.53	704.6746	false	703.66736	2032.2786	1	1	0.5302572	0.0	0.0	2	5181	5204	5	19477.455	
5767	2131.66	704.8795	true	703.87225	87687.445	1	1	0.217738	0.0	0.0	4	5726	5808	15	1573822.5	
5767	2131.66	705.36127	false	704.354	59478.344	1	1	0.94682044	0.0	0.0	2	5726	5820	17	1152456.9	
6621	2442.8	706.33905	true	2821.3271	6662.0938	4	1	0.2220563	0.0	0.0	5	6585	6659	14	100385.39	
7238	2665.13	707.6759	true	2120.0059	3749.3833	3	1	0.33664757	0.0	0.0	4	7191	7279	16	65704.21	
6134	2266.82	709.69965	true	2126.0771	12534.896	3	1	0.38469657	0.0	0.0	4	6107	6168	12	165494.11	
5715	2112.68	709.886	true	1417.7574	14243.689	2	1	0.5261267	0.0	0.0	3	5685	5744	11	175001.81	
5216	1935.76	710.37823	true	1418.742	33404.46	2	1	0.57626426	0.0	0.0	3	5181	5251	13	583159.5	
7486	2753.18	711.3583	true	2131.053	2111.9998	3	1	0.36354643	0.0	0.0	4	7462	7515	10	34551.984	
5368	1989.86	711.3765	true	1420.7385	16407.664	2	1	0.54800344	0.0	0.0	3	5328	5416	16	258747.83	
5187	1925.32	711.8507	true	1421.6869	50560.055	2	1	0.10324845	0.0	0.0	4	5164	5222	11	549558.6	
6118	2260.46	712.3611	false	711.3538	1879.7727	1	1	0.64775974	0.0	0.0	2	6112	6134	5	11430.908	
6760	2492.98	713.4014	true	1424.7883	35312.727	2	1	0.5805507	0.0	0.0	3	6713	6818	19	719237.4	
6597	2434.41	713.88293	false	1425.7513	2929.8154	2	1	0.16753791	0.0	119.18385	4	6568	6609	8	28400.316	
6078	2245.77	715.0643	true	2142.171	49501.62	3	1	0.43164027	0.0	0.0	4	6030	6129	18	835062.3	
5204	1931.58	719.38696	true	1436.7594	9936.13	2	1	0.70895094	0.0	101.81798	3	5187	5216	6	77838.38	
5416	2006.5	719.3919	true	1436.7693	21612.031	2	1	0.5719964	0.0	0.0	3	5293	5479	33	834908.44	
5578	2064.56	719.86633	true	718.8591	29226.188	1	1	0.14843023	0.0	0.0	3	5536	5631	17	599163.5	
5744	2123.15	719.9801	true	2156.9185	12013.617	3	1	0.38686508	0.0	0.0	4	5703	5773	13	139913.55	
6400	2363.14	720.423	true	1438.8314	30481.885	2	1	0.59943396	0.0	0.0	3	6366	6446	15	511339.12	
5170	1919.16	721.42346	true	1440.8324	77163.59	2	1	0.65696293	0.0	0.0	3	5135	5199	12	952646.44	
7515	2763.5	721.7172	true	2162.13	72864.516	3	1	0.006984613	0.0	0.0	6	7451	7579	23	1849364.9	
5410	2004.37	721.8905	true	1441.7665	7977.853	2	1	0.521767	0.0	0.0	3	5368	5439	13	155609.92	
5931	2190.69	722.13745	true	2884.5208	9834.218	4	1	0.9382081	0.0	0.0	4	5880	5969	17	224346.72	
7273	2677.66	722.87836	true	1443.7422	12382.021	2	1	0.08510797	0.0	0.0	4	7238	7314	14	206552.67	
6112	2258.38	723.02356	true	2166.0488	51464.652	3	1	0.08965438	0.0	35.792965	5	6042	6198	28	1359526.6	
5826	2152.75	723.3973	false	722.39	10530.492	1	1	0.74075794	0.0	0.0	2	5784	5856	13	194489.16	
6970	2568.82	723.5895	false	722.5822	4755.739	1	1	0.6127998	0.0	0.0	2	6934	6976	8	56735.297	
6626	2444.91	723.6972	true	2168.0698	10579.93	3	1	0.36501062	0.0	0.0	4	6574	6671	18	255093.05	
5715	2112.68	724.39294	true	2170.157	27902.402	3	1	0.41713557	0.0	0.0	4	5679	5738	11	330618.22	
5095	1891.97	724.3956	true	1446.7767	68602.46	2	1	0.15895212	0.0	0.0	5	5062	5129	13	882007.75	
7573	2784.29	724.4005	false	723.39325	637.5664	1	1	0.50161886	0.0	0.0	2	7539	7591	10	11924.138	
7064	2602.3	725.05945	true	2172.1565	12201.18	3	1	0.37762532	0.0	0.0	4	7035	7105	13	172081.06	
8149	2992.58	725.0692	true	2172.1858	1929.6641	3	1	0.3503451	0.0	0.0	4	8115	8179	12	36275.234	
5738	2121.06	725.89966	true	1449.7848	49987.227	2	1	0.102001995	0.0	0.0	4	5703	5784	15	835726.3	
7279	2679.83	725.9025	true	1449.7905	3698.0952	2	1	0.48564225	0.0	0.0	3	7220	7320	18	75129.17	
6186	2285.66	726.3374	true	1450.6603	13600.169	2	1	0.5712339	0.0	0.0	3	6107	6226	22	288279.94	
5964	2203.4	726.93884	true	1451.8632	9760.098	2	1	0.5511469	0.0	0.0	3	5925	5990	13	153340.73	
5140	1908.75	727.37396	true	1452.7334	9616.306	2	1	0.5287475	0.0	0.0	3	5113	5158	9	103043.945	
6626	2444.91	730.0667	true	2187.1782	15083.435	3	1	0.06958792	0.0	0.0	5	6568	6677	20	363534.66	
7175	2641.98	730.6948	false	729.68756	668.13806	1	1	0.61247313	0.0	0.0	2	7158	7191	7	7475.451	
7527	2767.56	730.73975	true	2189.1975	13061.346	3	1	0.38590637	0.0	0.0	4	7480	7573	17	240392.9	
5715	2112.68	731.3917	false	2191.1533	16831.4	3	1	0.6863122	0.0	0.0	4	5673	5732	11	170632.86	
6366	2350.58	731.7218	true	2192.1436	11181.523	3	1	0.37200794	0.0	0.0	5	6330	6411	15	196756.33	
6487	2394.63	735.7256	true	2204.155	2952.8955	3	1	0.4078977	0.0	0.0	4	6475	6499	5	19887.11	
5885	2173.78	736.0238	true	2205.0496	17094.182	3	1	0.43880495	0.0	0.0	4	5856	5914	11	281240.22	
5637	2085.6	736.3814	true	2941.4966	13922.836	4	1	0.33670324	0.0	0.0	5	5584	5703	21	387264.56	
6725	2480.45	737.4	true	1472.7855	74250.89	2	1	0.114541374	0.0	0.0	4	6665	6788	22	1665183.8	
5316	1971.12	737.4035	true	1472.7925	10440.874	2	1	0.81153417	0.0	0.0	4	5299	5345	9	158905.52	
5767	2131.66	738.39813	false	1474.7817	10892.249	2	1	0.6041942	0.0	0.0	3	5750	5796	9	109885.54	
6671	2461.71	738.7249	true	2213.1528	9055.647	3	1	0.40130585	0.0	0.0	4	6648	6689	8	110156.766	
7023	2587.67	739.3925	true	1476.7705	33770.645	2	1	0.037398394	0.0	40.939777	4	6964	7088	22	978109.56	
5667	2095.93	740.361	false	2218.0613	22354.174	3	1	0.42922664	0.0	0.0	5	5637	5691	10	227093.34	
8708	3192.84	740.72284	true	2219.1467	22646.93	3	1	0.07647232	0.0	0.0	5	8654	8760	19	426774.38	
5010	1860.61	740.8817	true	1479.7489	9834.1455	2	1	0.5714455	0.0	0.0	3	4987	5027	8	96372.08	
7947	2919.8	740.9475	true	1479.8805	5230.458	2	1	0.5170568	0.0	0.0	3	7896	8003	20	113681.7	
5808	2146.29	741.38885	false	1480.7632	14405.794	2	1	0.46186784	0.0	0.0	4	5762	5844	15	237114.16	
5368	1989.86	741.88885	false	2963.5264	10800.47	4	1	0.24453855	0.0	0.0	5	5304	5392	16	154658.53	
6054	2237.26	742.1252	true	2964.4717	8257.771	4	1	0.9618865	0.0	0.0	4	6018	6112	17	123100.81	
7659	2815.37	742.1944	false	741.18713	1657.438	1	1	0.62325543	0.0	578.39386	2	7643	7682	8	26254.1	
5891	2175.96	743.3507	true	2227.0303	13294.429	3	1	0.08152386	0.0	0.0	5	5850	5925	14	172357.4	
6354	2346.38	744.42145	true	2230.2427	134246.55	3	1	0.0048313793	0.0	0.0	5	6313	6400	16	2401550.5	
7953	2921.91	744.7356	true	2231.185	3577.835	3	1	0.3532705	0.0	0.0	4	7872	7997	23	96209.58	
8526	3128.01	745.39716	true	2233.1697	9631.375	3	1	0.3921279	0.0	0.0	4	8463	8589	23	248784.06	
7492	2755.2	745.4235	true	1488.8325	18652.61	2	1	0.10844517	0.0	0.0	4	7427	7550	22	473781.0	
5345	1981.65	745.66547	false	744.6582	1724.793	1	1	0.6752548	0.0	0.0	2	5333	5356	5	14388.566	
5199	1929.53	745.8907	false	1489.7668	18980.068	2	1	0.9290305	0.0	0.0	4	5170	5239	13	283202.75	
7579	2786.48	746.0706	false	745.06335	911.539	1	1	0.6975007	0.0	0.0	2	7550	7597	9	13731.0205	
8708	3192.84	746.39825	true	2236.1729	6333.645	3	1	0.1026588	0.0	0.0	5	8654	8760	19	122307.21	
6469	2388.39	747.0572	true	2238.15	8199.971	3	1	0.39958313	0.0	0.0	4	6411	6521	20	219305.89	
7746	2846.92	747.28015	false	746.2729	480.3362	1	1	0.54263043	0.0	0.0	2	7734	7757	5	4101.2515	
7129	2625.31	748.0555	false	747.0482	2078.042	1	1	0.8429636	0.0	0.0	2	7111	7135	5	13668.087	
6725	2480.45	748.399	false	747.3917	3725.0786	1	1	0.2862918	0.0	0.0	3	6713	6766	10	38177.402	
7884	2896.78	748.75	false	747.74274	1242.5571	1	1	0.5460694	0.0	0.0	2	7836	7919	15	25449.443	
5756	2127.41	749.385	true	2245.1333	41435.594	3	1	0.49489406	0.0	0.0	4	5720	5796	14	640498.1	
6324	2335.97	749.3965	true	1496.7784	12067.471	2	1	0.59348106	0.0	0.0	3	6289	6354	12	176509.77	
7290	2684.01	750.41864	true	749.4114	2685.7637	1	1	0.62044966	0.0	0.0	2	7267	7314	9	38614.332	
7468	2746.85	751.6148	false	750.60754	588.6446	1	1	0.6891612	0.0	0.0	2	7457	7492	7	7538.3765	
