# algorithm=org.fhcrc.cpas.tools.FeatureStrategyPeakClusters
# date=Tue Mar 14 10:02:41 PST 2006
# filter= --scanFirst=5000 --scanLast=10000
# java.vendor=Sun Microsystems Inc.
# java.version=1.5.0_06
# origSourceFile=ms1features_2.tsv
# revision=3841
# user.name=dhmay
scan	time	mz	accurateMZ	mass	intensity	charge	chargeStates	kl	background	median	peaks	scanFirst	scanLast	scanCount	totalIntensity	description
8523	3129.5	548.3509	false	1094.6873	248.35782	2	1	0.9980489	0.0	0.0	2	8506	8528	5	1980.7709	
7345	2702.57	548.53674	false	1095.059	510.1173	2	1	0.9679592	0.0	0.0	2	7327	7362	7	5279.539	
8764	3217.44	548.80554	false	547.7983	349.54108	1	1	0.3370272	0.0	0.0	2	8752	8785	7	2929.4631	
9338	3428.92	550.15625	false	549.149	352.81354	1	1	0.82149273	0.0	0.0	2	9326	9349	5	3007.1296	
7910	2907.18	554.4216	false	1106.8286	350.05112	2	1	0.935516	0.0	0.0	2	7869	7916	9	4291.1436	
9796	3598.47	554.524	false	1107.0334	392.80685	2	1	0.96699935	0.0	0.0	2	9774	9819	9	4362.0635	
5755	2130.73	554.66925	false	553.662	13071.725	1	1	0.5111051	0.0	0.0	2	5727	5788	12	156123.88	
6537	2414.86	554.82416	true	1107.6338	32661.566	2	1	0.29049355	0.0	0.0	3	6486	6596	20	733460.56	
5630	2084.87	554.9822	true	1661.9248	15348.945	3	1	0.14882705	0.0	0.0	4	5589	5664	14	220726.48	
5811	2151.71	555.322	true	1108.6295	33398.637	2	1	0.30904508	0.0	0.0	3	5755	5850	18	627269.5	
6346	2345.99	557.8296	false	1113.6447	5727.537	2	1	0.25327867	0.0	0.0	3	6310	6368	11	87166.07	
5035	1869.2	558.8264	true	1115.6383	59291.266	2	1	0.042203404	0.0	0.0	4	5001	5081	15	1028627.1	
8758	3215.28	561.97986	false	560.9726	381.99374	1	1	0.9410819	0.0	0.0	2	8752	8780	6	2758.798	
9192	3374.22	563.0169	true	562.00964	468.03375	1	1	0.5821733	0.0	0.0	2	9162	9203	8	6207.334	
6008	2222.85	565.3093	true	2257.2083	19585.865	4	1	0.11116003	0.0	0.0	5	5974	6054	15	327907.94	
5346	1983.2	565.8833	false	564.87604	2748.977	1	1	0.4281507	0.0	0.0	2	5329	5352	5	17652.932	
5382	1995.65	567.6302	true	1699.8688	8071.241	3	1	0.69696814	0.0	0.0	4	5358	5400	8	79720.54	
8649	3175.43	568.00757	false	567.0003	545.8536	1	1	0.71352124	0.0	0.0	2	8638	8660	5	3408.7024	
7692	2827.89	568.0277	false	567.02045	954.22626	1	1	0.716236	0.0	0.0	2	7681	7703	5	6624.165	
9236	3391.15	568.0374	false	567.03015	561.86707	1	1	0.7048501	0.0	0.0	3	9208	9287	15	9328.96	
5278	1958.41	568.3186	true	2269.2454	21967.52	4	1	0.4775201	0.0	0.0	4	5222	5329	20	426730.53	
5007	1858.76	569.3099	true	1704.9078	11189.889	3	1	0.8289656	0.0	0.0	3	4985	5035	10	168193.84	
5806	2149.61	569.7777	false	568.77045	1944.9701	1	1	0.8756404	0.0	0.0	2	5800	5822	5	18410.2	
8581	3150.51	574.34485	false	1146.6752	360.15073	2	1	0.9934175	0.0	0.0	2	8570	8604	7	2841.5288	
5127	1902.59	575.30554	false	1722.8948	6033.7793	3	1	0.8721304	0.0	0.0	3	5104	5143	8	69675.54	
6652	2456.76	577.0278	false	576.0205	1497.6826	1	1	0.38972822	0.0	0.0	2	6640	6664	5	12656.413	
9644	3541.82	578.6389	false	577.63165	245.85757	1	1	0.39999202	0.0	0.0	2	9639	9662	5	2445.2727	
5176	1920.96	581.32104	true	1160.6276	37724.88	2	1	0.35005876	0.0	0.0	3	5138	5234	18	588808.1	
7212	2654.65	581.99384	true	1742.9597	5269.076	3	1	0.19627993	0.0	0.0	4	7148	7263	21	110807.67	
7316	2692.23	582.61115	false	1744.8116	2553.2898	3	1	0.7201547	0.0	0.0	3	7275	7350	14	40573.285	
6930	2554.6	585.03674	false	584.0295	1456.7341	1	1	0.835591	0.0	179.01416	2	6906	6936	6	10504.605	
5624	2082.77	585.34314	true	1168.6718	67975.48	2	1	0.37052503	0.0	0.0	3	5583	5670	16	1104144.1	
9236	3391.15	587.0278	false	586.0205	484.93488	1	1	0.28416508	0.0	0.0	2	9214	9242	6	4062.4224	
7304	2688.16	587.4891	false	586.4818	572.6449	1	1	0.35278252	0.0	0.0	2	7292	7316	5	4753.8057	
5261	1952.21	587.8695	true	1173.7245	27955.11	2	1	0.34057456	0.0	0.0	3	5222	5296	14	498298.84	
6225	2302.3	589.0278	false	588.0205	1601.7224	1	1	0.64548457	0.0	0.0	2	6213	6247	7	26158.352	
5844	2164.08	589.30176	true	1764.8835	8840.203	3	1	0.8790912	0.0	0.0	3	5788	5892	19	239161.81	
5388	1997.81	590.99445	true	1769.9615	19667.203	3	1	0.98261803	0.0	0.0	3	5358	5416	11	248874.83	
5092	1890.0	591.80316	true	1181.5918	51739.312	2	1	0.36058173	0.0	0.0	3	5051	5133	15	796286.3	
7241	2665.15	592.3146	true	1773.9219	3890.2593	3	1	0.80964273	0.0	0.0	3	7206	7292	16	63383.258	
5012	1860.83	592.84845	true	1183.6824	110804.86	2	1	0.063244075	0.0	0.0	4	4973	5051	15	1594227.4	
5733	2122.3	594.1667	false	593.1594	1392.0758	1	1	0.68619066	0.0	0.0	2	5715	5739	5	13109.736	
5210	1933.44	595.3512	true	1188.6879	20434.613	2	1	0.34578788	0.0	0.0	3	5181	5244	12	349947.22	
6942	2558.72	596.6389	false	595.63165	353.65344	1	1	0.44403994	0.0	0.0	2	6930	6959	6	5883.7124	
7071	2604.55	597.3219	false	1192.6293	4507.6255	2	1	0.32179472	0.0	0.0	3	7029	7113	15	95929.98	
5449	2020.54	598.83795	true	2391.3228	39396.758	4	1	0.109008476	0.0	112.818344	5	5410	5502	17	592343.06	
5571	2064.05	599.9892	false	598.98193	2296.555	1	1	0.95539856	0.0	0.0	2	5565	5589	5	18133.105	
8403	3085.78	601.061	false	600.0537	491.34216	1	1	0.28221485	0.0	53.872025	2	8393	8414	5	3472.9888	
5007	1858.76	602.0108	true	1803.0106	59692.074	3	1	0.24067679	0.0	34.90645	4	4931	5057	23	1263547.2	
5405	2004.02	602.3173	true	1202.6201	49876.797	2	1	0.04972616	0.0	0.0	4	5364	5444	15	926457.75	
6936	2556.67	605.30554	false	1812.8948	3297.5835	3	1	0.85276777	0.0	0.0	3	6889	6959	13	39343.43	
9752	3581.64	606.0355	false	605.02826	736.7146	1	1	0.3154148	0.0	140.81483	2	9728	9763	7	8988.797	
5181	1923.0	610.0006	true	1826.98	75124.53	3	1	0.042016122	0.0	0.0	5	5127	5239	21	1553526.2	
7047	2596.2	610.0019	true	1826.9839	5066.47	3	1	0.29208812	0.0	0.0	4	7011	7071	11	103510.37	
7635	2807.15	615.40436	true	614.3971	6266.698	1	1	0.4545598	0.0	0.0	2	7613	7664	10	73771.305	
5624	2082.77	617.3379	false	616.3306	5036.417	1	1	0.15141404	0.0	0.0	3	5583	5641	11	85035.164	
5007	1858.76	618.4718	false	617.46454	3126.646	1	1	0.62809956	0.0	0.0	2	4995	5029	7	22959.795	
8301	3048.18	619.3334	false	618.3261	231.61285	1	1	0.4457605	0.0	0.0	2	8272	8301	6	2868.817	
7480	2750.67	623.0009	true	1865.981	5834.6055	3	1	0.20633455	0.0	0.0	4	7433	7525	17	147761.08	
7345	2702.57	624.36035	false	623.3531	310.12735	1	1	0.4814469	0.0	0.0	2	7327	7350	5	3172.421	
6652	2456.76	624.6921	true	1871.0544	53897.56	3	1	0.052970473	0.0	0.0	5	6525	6717	34	1537636.2	
5817	2153.77	626.331	true	1875.9712	21003.008	3	1	0.2728142	0.0	0.0	4	5777	5850	14	319684.7	
6258	2314.54	631.836	true	1261.6575	31989.1	2	1	0.082808495	0.0	0.0	3	6225	6282	11	389195.28	
5927	2193.48	632.3325	true	1893.9758	17309.197	3	1	0.25887078	0.0	0.0	4	5892	5968	14	241656.27	
7863	2890.57	633.0349	false	632.02765	652.80286	1	1	0.4936297	0.0	104.557755	3	7863	7887	5	4405.5234	
8357	3069.1	633.3673	true	1897.0801	4037.5264	3	1	0.99465746	0.0	0.0	3	8312	8398	16	87967.09	
5817	2153.77	633.65784	true	1897.9517	3519.0059	3	1	0.9491101	0.0	0.0	3	5794	5828	7	30278.16	
5514	2043.52	634.32916	true	1266.6438	71605.516	2	1	0.07720964	0.0	0.0	4	5467	5630	29	1626557.8	
5081	1885.87	634.6327	true	1900.8762	20402.852	3	1	0.27214426	0.0	32.308815	4	5057	5104	9	226162.58	
9095	3338.75	635.08167	false	634.0744	368.07245	1	1	0.5199403	0.0	0.0	2	9077	9101	5	2201.9102	
9124	3349.09	635.56494	false	1269.1154	313.66165	2	1	0.39333624	0.0	0.0	3	9112	9136	5	2632.1045	
6363	2352.16	635.6565	true	1903.9478	20126.875	3	1	0.24690725	0.0	0.0	4	6328	6398	13	283993.03	
5618	2080.68	636.32007	true	1905.9385	19413.732	3	1	0.30130547	0.0	0.0	4	5571	5647	14	328833.47	
5046	1873.39	636.8471	true	1271.6797	13859.808	2	1	0.3702181	0.0	0.0	4	5012	5081	13	226401.95	
7445	2738.17	637.0426	false	636.03534	648.821	1	1	0.5675672	0.0	0.0	2	7439	7463	5	5352.8438	
6037	2233.28	637.33246	true	1908.9756	7897.7383	3	1	0.32645547	0.0	0.0	5	6008	6072	12	113040.164	
5323	1975.0	637.3436	true	1909.009	35355.293	3	1	0.28596774	0.0	0.0	4	5261	5376	21	811162.7	
5974	2210.16	638.0	false	636.99274	2869.4927	1	1	0.7606921	0.0	0.0	2	5968	5991	5	18337.805	
5806	2149.61	638.0322	true	1911.075	16570.963	3	1	0.27510017	0.0	0.0	4	5761	5828	13	197981.86	
5222	1937.57	638.9981	true	1913.9725	26099.951	3	1	0.28085738	0.0	0.0	4	5171	5278	20	456842.38	
6363	2352.16	639.99023	false	1916.949	1397.4385	3	1	0.876635	0.0	0.0	3	6358	6386	6	9954.822	
6258	2314.54	640.3492	true	1278.6838	11427.387	2	1	0.37925375	0.0	0.0	3	6231	6287	11	126227.945	
6252	2312.45	642.8267	true	1283.6389	11914.2	2	1	0.4005634	0.0	0.0	3	6236	6276	8	104288.336	
7292	2684.01	644.03033	false	643.0231	594.7434	1	1	0.45926	0.0	0.0	2	7286	7310	5	3601.5671	
5278	1958.41	644.3534	true	1286.6923	42232.47	2	1	0.46082845	0.0	0.0	3	5244	5312	13	579391.94	
5630	2084.87	647.7222	false	646.71497	1847.4054	1	1	0.5786806	0.0	0.0	2	5612	5636	5	14073.245	
6618	2444.03	649.3503	true	1945.029	13777.291	3	1	0.27965918	0.0	0.0	4	6590	6658	13	177161.28	
5250	1947.99	649.37225	true	1296.73	34019.105	2	1	0.46086547	0.0	0.0	3	5192	5340	27	906239.94	
5234	1941.77	649.6389	false	648.63165	1815.8019	1	1	0.60432076	0.0	0.0	2	5222	5244	5	11136.902	
5624	2082.77	651.8432	true	1301.6719	28734.812	2	1	0.44792178	0.0	0.0	3	5589	5670	15	503411.9	
6525	2410.63	652.3202	false	651.3129	889.6046	1	1	0.58928895	0.0	0.0	2	6515	6543	6	11468.89	
6912	2548.31	652.39	false	651.38275	716.82336	1	1	0.5651245	0.0	0.0	2	6889	6918	6	5093.715	
8752	3213.21	652.86646	false	651.8592	489.08914	1	1	0.40134504	0.0	0.0	2	8740	8764	5	4098.04	
6363	2352.16	653.66895	true	1957.9851	25284.096	3	1	0.29166335	0.0	0.0	4	6334	6404	13	328666.2	
5467	2026.9	653.867	true	1305.7195	22197.172	2	1	0.072390005	0.0	0.0	5	5432	5514	15	471913.28	
7194	2648.44	654.01086	true	1959.0107	10925.385	3	1	0.25460342	0.0	0.0	4	7165	7241	14	174626.42	
5927	2193.48	655.34296	true	1308.6714	9226.377	2	1	0.5045394	0.0	0.0	3	5874	5962	16	161776.28	
7304	2688.16	655.9723	false	654.965	648.4773	1	1	0.39644393	0.0	0.0	2	7298	7327	6	4834.433	
5046	1873.39	656.6489	true	1966.925	8841.022	3	1	0.6090304	0.0	0.0	4	5029	5092	12	89288.13	
6287	2325.02	658.04895	false	1971.125	1591.5433	3	1	0.9823587	0.0	0.0	3	6264	6293	6	11097.521	
5410	2006.09	659.00793	true	1974.002	37611.355	3	1	0.30461705	0.0	132.80896	4	5382	5455	14	581085.25	
7183	2644.26	660.719	true	1979.1353	3942.7422	3	1	0.9233937	0.0	0.0	4	7131	7224	17	83509.73	
6287	2325.02	662.3662	false	1322.7179	1307.9054	2	1	0.9071541	0.0	0.0	4	6282	6305	5	8768.777	
5334	1979.12	665.00397	true	1991.9901	55729.188	3	1	0.05671368	0.0	0.0	5	5302	5370	13	796517.7	
5087	1888.0	666.42725	true	665.42	16148.087	1	1	0.625785	0.0	0.0	2	5057	5104	9	172745.84	
6415	2370.99	666.6718	true	1996.9937	8339.053	3	1	0.27796692	0.0	0.0	4	6380	6451	13	157907.1	
5370	1991.51	668.66675	false	667.6595	3145.1846	1	1	0.56518775	0.0	0.0	2	5358	5382	5	18681.928	
5007	1858.76	669.861	false	668.85376	9805.076	1	1	0.57966584	0.0	0.0	2	4990	5041	10	139578.73	
6646	2454.61	670.8591	false	669.8518	3098.139	1	1	0.6223853	0.0	0.0	2	6624	6664	8	24210.068	
5358	1987.4	671.58887	true	2682.3264	31837.598	4	1	0.18175614	0.0	425.046	5	5307	5394	16	527567.44	
5676	2101.48	671.70984	true	2012.1077	47130.33	3	1	0.28193492	0.0	432.437	4	5641	5721	15	832328.6	
6031	2231.24	671.88947	true	1341.7644	15247.303	2	1	0.44693375	0.0	0.0	3	6002	6072	13	254307.9	
5104	1894.24	673.00684	true	2015.9988	30157.926	3	1	0.32788554	0.0	0.0	4	5081	5133	10	379149.56	
6613	2441.94	674.31445	false	673.3072	1364.9106	1	1	0.4417616	0.0	0.0	2	6602	6624	5	11353.809	
5733	2122.3	676.0548	false	675.04755	828.4641	1	1	0.5923589	0.0	0.0	2	5709	5733	5	18787.377	
5670	2099.32	676.4018	true	1350.7891	26370.582	2	1	0.6157853	0.0	0.0	4	5630	5703	14	378859.44	
7755	2850.96	677.0183	true	2028.0332	6281.453	3	1	0.11163846	0.0	0.0	8	7703	7813	20	184361.28	
5473	2028.97	677.3221	true	1352.6296	70188.9	2	1	0.022889432	0.0	0.0	5	5438	5520	15	1185503.6	
6002	2220.71	679.3611	false	1356.7076	5659.1055	2	1	0.4856889	0.0	0.0	3	5986	6019	7	54662.33	
7681	2823.71	680.4044	true	1358.7943	14591.752	2	1	0.46810132	0.0	0.0	3	7613	7743	24	421872.03	
5856	2168.28	681.3502	false	2041.0288	4157.908	3	1	0.3524557	0.0	0.0	6	5828	5874	9	50765.633	
5133	1904.64	681.35394	true	1360.6934	20978.477	2	1	0.08566939	0.0	0.0	4	5098	5171	14	347767.22	
7584	2788.35	681.86975	true	2723.45	6483.8804	4	1	0.7096543	0.0	0.0	4	7537	7630	17	135549.16	
8665	3181.83	682.2383	false	681.231	446.75812	1	1	0.43721828	0.0	0.0	2	8654	8689	7	3385.764	
5868	2172.44	683.40955	true	1364.8046	67618.97	2	1	0.08453813	0.0	0.0	4	5828	5915	16	1271101.8	
8621	3165.0	683.8714	false	682.86414	517.61914	1	1	0.7392141	0.0	0.0	2	8616	8638	5	3319.1067	
5455	2022.69	684.00354	true	2048.9888	52053.82	3	1	0.36578447	0.0	0.0	4	5405	5520	21	978727.56	
6252	2312.45	684.4047	true	1366.7949	11660.407	2	1	0.4877762	0.0	0.0	3	6213	6293	15	182802.4	
6812	2513.15	684.4107	true	1366.8069	6349.9326	2	1	0.43804345	0.0	0.0	3	6770	6853	15	141690.19	
5261	1952.21	685.3415	true	2053.0027	84920.125	3	1	0.062176198	0.0	0.0	5	5216	5312	18	1496924.8	
7630	2805.08	685.38025	true	1368.746	9941.633	2	1	0.07135576	0.0	0.0	4	7584	7686	19	202110.3	
7503	2759.11	686.0395	false	2055.0967	1005.9643	3	1	0.97181207	0.0	0.0	3	7463	7531	13	17883.611	
5974	2210.16	686.35364	true	2056.039	42508.8	3	1	0.3693679	0.0	0.0	4	5944	6002	11	508747.84	
5370	1991.51	687.8848	false	1373.7551	25334.492	2	1	0.96139	0.0	0.0	3	5323	5410	16	380064.22	
5216	1935.49	688.36633	true	1374.7181	23767.05	2	1	0.5050839	0.0	0.0	3	5187	5250	12	322073.06	
5921	2191.39	688.87585	true	1375.7372	35310.227	2	1	0.08269408	0.0	0.0	4	5892	5950	11	406552.0	
6859	2529.65	689.0229	true	2064.0469	8790.274	3	1	0.3097339	0.0	0.0	4	6812	6930	21	166514.84	
5508	2041.48	690.02783	false	689.02057	5137.29	1	1	0.58489776	0.0	0.0	2	5496	5536	8	45641.88	
7148	2631.65	690.06494	false	689.0577	630.8556	1	1	0.41222394	0.0	0.0	2	7142	7165	5	6224.298	
5502	2039.38	690.3508	false	689.34357	2650.9307	1	1	0.5486131	0.0	0.0	2	5479	5520	8	64018.23	
7858	2888.48	691.4551	false	690.4478	345.2065	1	1	0.39093065	0.0	0.0	2	7836	7863	6	2564.3652	
6144	2273.0	693.87305	false	1385.7316	9564.754	2	1	0.5919618	0.0	0.0	3	6111	6184	14	158950.61	
5110	1896.33	694.0605	true	2079.1597	27428.092	3	1	0.37239015	0.0	0.0	4	5087	5138	10	309167.62	
5910	2187.02	694.38885	true	1386.7632	42908.46	2	1	0.09080017	0.0	0.0	4	5874	5938	12	727675.06	
5755	2130.73	694.68005	true	2081.0183	24019.55	3	1	0.3495189	0.0	0.0	4	5703	5800	18	447262.38	
6871	2533.7	695.35815	false	694.3509	1089.0625	1	1	0.6729599	0.0	0.0	2	6859	6894	7	15284.082	
5239	1943.86	696.36945	true	2086.0864	46608.168	3	1	0.06712517	0.0	0.0	5	5192	5302	20	1056982.8	
5991	2216.47	696.6389	false	695.63165	1681.3096	1	1	0.6968265	0.0	0.0	2	5974	5997	5	13162.565	
5839	2162.03	696.9971	true	2087.9695	22803.137	3	1	0.061307363	0.0	0.0	5	5800	5880	15	355895.8	
8916	3274.01	698.25	false	697.24274	444.23883	1	1	0.87819254	0.0	0.0	2	8899	8934	7	5568.725	
5565	2062.04	699.13306	true	2792.5032	7328.9043	4	1	0.808331	0.0	0.0	4	5530	5595	12	114768.9	
5693	2107.81	699.4227	true	1396.8309	66171.61	2	1	0.10160926	0.0	0.0	4	5653	5727	14	1057934.0	
7041	2594.05	699.85895	true	1397.7034	16889.588	2	1	0.51605606	0.0	0.0	3	7000	7101	18	376291.06	
5525	2047.71	701.12134	false	700.1141	1885.1761	1	1	0.5325255	0.0	163.01749	2	5508	5530	5	20667.002	
5698	2109.9	701.3734	true	1400.7323	19867.96	2	1	0.5286472	0.0	0.0	3	5670	5727	11	243207.94	
5530	2049.75	701.8849	true	1401.7552	47324.496	2	1	0.11649707	0.0	0.0	4	5496	5577	15	882491.4	
5394	1999.89	702.1175	true	2804.441	28692.621	4	1	0.24058235	0.0	0.0	5	5352	5432	15	489666.78	
9320	3422.66	702.40356	false	701.3963	302.86633	1	1	0.5431357	0.0	0.0	2	9303	9326	5	2309.229	
6386	2360.48	704.05725	true	2109.15	10378.243	3	1	0.3448595	0.0	0.0	4	6334	6415	15	174258.17	
5915	2189.2	704.31506	true	1406.6156	2786.9805	2	1	0.47079262	0.0	0.0	3	5880	5927	9	27269.477	
5839	2162.03	704.6711	false	703.6638	8577.526	1	1	0.6704145	0.0	0.0	2	5800	5862	12	90899.74	
5750	2128.6	704.8796	true	1407.7446	81747.63	2	1	0.626931	0.0	0.0	3	5709	5788	15	1455106.8	
5693	2107.81	706.3212	true	1410.6279	60474.875	2	1	0.62802446	0.0	0.0	3	5647	5739	17	1129849.0	
9236	3391.15	706.45056	false	705.4433	419.42703	1	1	0.694287	0.0	0.0	2	9225	9258	7	3215.0684	
6116	2262.65	709.7002	true	2126.0789	9766.24	3	1	0.35790417	0.0	0.0	4	6078	6155	15	179468.97	
5210	1933.44	710.378	true	1418.7415	40110.96	2	1	0.5926898	0.0	0.0	3	5181	5255	14	593312.5	
8473	3110.77	711.1952	false	710.1879	389.68018	1	1	0.5550126	0.0	0.0	2	8461	8490	6	2720.3684	
5352	1985.28	711.37494	true	1420.7354	23071.344	2	1	0.097797535	0.0	0.37368265	4	5323	5400	14	343447.5	
8096	2973.77	711.62885	false	710.6216	522.74243	1	1	0.41018817	0.0	0.0	2	8080	8107	6	3977.936	
5187	1925.11	711.8509	true	1421.6873	48992.12	2	1	0.11501207	0.0	0.0	4	5166	5216	10	531354.06	
6287	2325.02	712.4013	true	711.39404	1806.8232	1	1	0.8159965	0.0	0.0	2	6264	6316	10	25650.064	
5839	2162.03	713.03064	true	2136.07	11911.809	3	1	0.087304674	0.0	0.0	5	5800	5892	17	226492.28	
8461	3106.62	713.3316	false	712.32434	381.25647	1	1	0.57299966	0.0	0.0	2	8450	8473	5	4051.3667	
6741	2487.96	713.4019	true	1424.7893	29895.11	2	1	0.08869552	0.0	0.0	4	6693	6800	19	610487.8	
9911	3640.3	713.72217	false	712.7149	292.2113	1	1	0.4571522	0.0	0.0	2	9899	9923	5	2448.5154	
5104	1894.24	714.3296	false	713.3223	9762.11	1	1	0.73845154	0.0	0.0	2	5075	5127	10	114381.59	
6906	2546.2	714.3827	false	713.3754	3616.314	1	1	0.5717223	0.0	90.35487	2	6883	6930	9	41129.44	
6060	2241.63	715.0643	true	2142.171	47930.336	3	1	0.41182452	0.0	44.555035	4	6019	6106	16	847993.56	
7819	2874.03	718.0277	false	717.02045	749.34265	1	1	0.8828904	0.0	0.0	2	7807	7836	6	4841.5044	
5595	2072.33	718.6111	false	717.6038	1498.1182	1	1	0.5102672	0.0	0.0	2	5589	5624	7	14981.946	
8836	3244.76	718.8889	false	717.88165	204.7504	1	1	0.39625353	0.0	0.0	2	8826	8847	5	1728.0793	
5388	1997.81	719.38995	true	1436.7654	18279.363	2	1	0.5672675	0.0	0.0	3	5284	5461	32	816167.4	
5577	2066.05	719.8678	true	1437.7211	33680.05	2	1	0.10477092	0.0	0.0	4	5530	5612	15	539226.7	
5081	1885.87	720.059	true	2157.1553	15516.988	3	1	0.3709995	0.0	0.0	4	5057	5116	11	186719.16	
6374	2356.37	720.42255	true	1438.8306	26407.564	2	1	0.5871886	0.0	0.0	3	6346	6421	14	444416.7	
6848	2525.41	720.59955	false	719.5923	825.35675	1	1	0.721116	0.0	0.0	2	6836	6859	5	6914.114	
5618	2080.68	721.42084	false	1440.8271	8660.783	2	1	0.88907665	0.0	0.0	3	5583	5653	13	155725.22	
5166	1916.84	721.4233	true	1440.832	55872.25	2	1	0.10837612	0.0	0.0	4	5133	5204	14	912111.06	
7508	2761.08	721.7173	true	2162.1301	69446.12	3	1	0.0026917828	0.0	0.0	6	7445	7584	25	1627864.4	
5388	1997.81	721.889	false	1441.7634	10814.53	2	1	0.6257204	0.0	1.449998	3	5352	5427	14	148637.39	
5910	2187.02	722.1412	true	2884.5356	11826.475	4	1	0.9317173	0.0	0.0	4	5880	5944	12	208477.97	
7253	2669.26	722.8786	true	1443.7427	11692.332	2	1	0.0919234	0.0	0.0	4	7218	7292	14	196111.27	
6095	2254.29	723.02374	true	2166.0493	42543.855	3	1	0.08813117	0.0	132.06949	5	6019	6167	27	1248589.4	
5806	2149.61	723.045	true	2166.1133	7234.3	3	1	0.37889665	0.0	0.0	4	5777	5828	10	86252.875	
6959	2564.82	723.1737	false	3610.8323	4667.9434	5	1	0.4731893	0.0	0.0	5	6936	6988	10	57505.543	
8701	3194.4	723.35504	true	1444.6956	2681.3467	2	1	0.43607986	0.0	0.0	3	8660	8729	13	42423.773	
6613	2441.94	723.69794	true	2168.072	11223.881	3	1	0.37817815	0.0	0.0	4	6566	6652	16	242380.78	
5698	2109.9	724.3924	true	2170.1553	28101.883	3	1	0.41411608	0.0	0.0	4	5670	5727	11	366724.1	
5092	1890.0	724.3969	true	1446.7793	52163.39	2	1	0.12566264	0.0	0.0	8	5063	5127	12	723403.2	
5181	1923.0	724.74445	false	723.7372	2991.8645	1	1	0.62092173	0.0	0.0	2	5160	5192	7	22654.246	
7053	2598.3	725.06067	true	2172.1602	8083.5645	3	1	0.36152542	0.0	0.0	4	7011	7089	14	164757.94	
5715	2116.22	725.8996	true	1449.7847	47506.445	2	1	0.11189045	0.0	0.0	4	5682	5755	14	788055.8	
7258	2671.38	725.9016	true	1449.7887	3838.0164	2	1	0.46618557	0.0	0.0	3	7218	7316	18	78542.23	
5449	2020.54	726.7008	false	2177.0806	10152.077	3	1	0.7065014	0.0	0.0	4	5432	5473	8	91698.516	
6421	2373.15	727.0934	false	726.0861	971.82117	1	1	0.8384573	0.0	0.0	2	6415	6445	6	7501.0938	
8004	2940.41	727.1666	false	726.15936	557.9368	1	1	0.51187295	0.0	0.0	2	7980	8010	6	3175.065	
5394	1999.89	729.47815	false	728.4709	2120.3918	1	1	0.59850025	0.0	0.0	2	5370	5405	7	24569.152	
6613	2441.94	730.0667	true	2187.1782	13602.357	3	1	0.40408722	0.0	0.0	4	6578	6652	14	261691.47	
5750	2128.6	730.4048	true	1458.795	13837.863	2	1	0.57569534	0.0	0.0	3	5721	5772	10	162326.61	
7525	2767.27	730.7398	true	2189.1978	12091.215	3	1	0.38803542	0.0	0.0	4	7486	7579	17	232669.25	
6912	2548.31	731.8684	true	1461.7223	4659.7007	2	1	0.55714405	0.0	0.0	3	6889	6930	8	37066.63	
7670	2819.59	733.93054	false	1465.8466	722.318	2	1	0.44471735	0.0	0.0	3	7647	7681	7	7671.7256	
5868	2172.44	736.02185	true	2205.0437	15174.303	3	1	0.42954558	0.0	0.0	4	5828	5921	17	258106.83	
5624	2082.77	736.3822	true	2941.4998	21417.88	4	1	0.26850504	0.0	0.0	5	5589	5664	14	332380.03	
6699	2473.37	737.3997	true	1472.7849	79981.8	2	1	0.12576972	0.0	0.0	4	6652	6764	20	1566376.2	
5968	2208.11	737.40765	true	1472.8008	10721.403	2	1	0.56958103	0.0	0.0	3	5933	6002	13	177001.19	
5744	2126.58	738.39154	false	1474.7686	9097.018	2	1	0.54531527	0.0	0.0	3	5721	5788	13	117401.84	
7000	2579.51	739.3924	true	1476.7703	28043.533	2	1	0.021204768	0.0	0.0	4	6942	7077	24	936005.5	
5149	1910.76	739.73865	false	738.7314	1991.061	1	1	0.61708975	0.0	0.0	2	5127	5154	6	17991.041	
5653	2093.16	740.36115	false	2218.0615	19483.61	3	1	0.5384265	0.0	0.0	5	5624	5687	12	247640.92	
8701	3194.4	740.7232	true	2219.148	15383.833	3	1	0.0071949963	0.0	0.0	6	8649	8758	20	333340.84	
7939	2917.53	740.9468	true	1479.879	4586.614	2	1	0.50293005	0.0	0.0	3	7887	8010	22	110448.06	
5782	2141.15	741.38885	false	1480.7632	8058.1865	2	1	0.18493798	0.0	0.0	4	5744	5839	18	183840.1	
5358	1987.4	741.5871	false	3702.8992	12924.875	5	1	0.13618459	0.0	0.0	6	5346	5394	9	126300.4	
6025	2229.18	742.12744	true	2964.4807	8356.655	4	1	0.27520558	0.0	0.0	5	5991	6054	12	109572.305	
5874	2174.54	743.3495	true	2227.0266	11092.735	3	1	0.40866113	0.0	0.0	4	5839	5904	12	150025.84	
7520	2765.27	743.6411	true	2970.5354	2759.7996	4	1	0.8739742	0.0	0.0	4	7492	7555	12	34987.05	
6328	2339.61	744.4214	true	2230.2424	114200.72	3	1	0.009404954	0.0	0.0	6	6282	6380	18	2087215.9	
6013	2224.99	744.8896	true	1487.7646	14249.236	2	1	0.6117137	0.0	0.0	3	5986	6043	11	174112.72	
8506	3123.23	745.39716	true	2233.1697	7545.496	3	1	0.080444686	0.0	0.0	5	8450	8599	27	203042.4	
